country,work_hours,happiness_score,Country,Country_Code,Region,Sub-region,Population
Netherlands,1441.5411111111111,7.223,Netherlands,NLD,Europe,Western Europe,18100436.0
Netherlands,1441.5411111111111,7.306,Netherlands,NLD,Europe,Western Europe,18100436.0
Netherlands,1441.5411111111111,7.319,Netherlands,NLD,Europe,Western Europe,18100436.0
Netherlands,1441.5411111111111,7.403,Netherlands,NLD,Europe,Western Europe,18100436.0
Netherlands,1441.5411111111111,7.415,Netherlands,NLD,Europe,Western Europe,18100436.0
Netherlands,1441.5411111111111,7.464,Netherlands,NLD,Europe,Western Europe,18100436.0
Netherlands,1441.5411111111111,7.449,Netherlands,NLD,Europe,Western Europe,18100436.0
Netherlands,1441.5411111111111,7.488,Netherlands,NLD,Europe,Western Europe,18100436.0
Netherlands,1441.5411111111111,7.441,Netherlands,NLD,Europe,Western Europe,18100436.0
Netherlands,1441.5411111111111,7.377,Netherlands,NLD,Europe,Western Europe,18100436.0
Netherlands,1441.5411111111111,7.339,Netherlands,NLD,Europe,Western Europe,18100436.0
Netherlands,1441.5411111111111,7.378,Netherlands,NLD,Europe,Western Europe,18100436.0
Netherlands,1441.5411111111111,7.512,Netherlands,NLD,Europe,Western Europe,18100436.0
Netherlands,1441.5411111111111,7.512,Netherlands,NLD,Europe,Western Europe,18100436.0
New Zealand,1713.3722222222223,6.995,New Zealand,NZL,Oceania,Australia and New Zealand,5324700.0
New Zealand,1713.3722222222223,6.952,New Zealand,NZL,Oceania,Australia and New Zealand,5324700.0
New Zealand,1713.3722222222223,7.029,New Zealand,NZL,Oceania,Australia and New Zealand,5324700.0
New Zealand,1713.3722222222223,7.123,New Zealand,NZL,Oceania,Australia and New Zealand,5324700.0
New Zealand,1713.3722222222223,7.2,New Zealand,NZL,Oceania,Australia and New Zealand,5324700.0
New Zealand,1713.3722222222223,7.277,New Zealand,NZL,Oceania,Australia and New Zealand,5324700.0
New Zealand,1713.3722222222223,7.3,New Zealand,NZL,Oceania,Australia and New Zealand,5324700.0
New Zealand,1713.3722222222223,7.307,New Zealand,NZL,Oceania,Australia and New Zealand,5324700.0
New Zealand,1713.3722222222223,7.324,New Zealand,NZL,Oceania,Australia and New Zealand,5324700.0
New Zealand,1713.3722222222223,7.314,New Zealand,NZL,Oceania,Australia and New Zealand,5324700.0
New Zealand,1713.3722222222223,7.334,New Zealand,NZL,Oceania,Australia and New Zealand,5324700.0
New Zealand,1713.3722222222223,7.286,New Zealand,NZL,Oceania,Australia and New Zealand,5324700.0
New Zealand,1713.3722222222223,7.221,New Zealand,NZL,Oceania,Australia and New Zealand,5324700.0
New Zealand,1713.3722222222223,7.372,New Zealand,NZL,Oceania,Australia and New Zealand,5324700.0
Niger,2049.777777777778,4.94,Niger,NER,Africa,Western Africa,26312034.0
Niger,2049.777777777778,4.725,Niger,NER,Africa,Western Africa,26312034.0
Niger,2049.777777777778,4.556,Niger,NER,Africa,Western Africa,26312034.0
Niger,2049.777777777778,4.501,Niger,NER,Africa,Western Africa,26312034.0
Niger,2049.777777777778,5.003,Niger,NER,Africa,Western Africa,26312034.0
Niger,2049.777777777778,5.074,Niger,NER,Africa,Western Africa,26312034.0
Niger,2049.777777777778,4.91,Niger,NER,Africa,Western Africa,26312034.0
Niger,2049.777777777778,4.628,Niger,NER,Africa,Western Africa,26312034.0
Niger,2049.777777777778,4.166,Niger,NER,Africa,Western Africa,26312034.0
Niger,2049.777777777778,4.028,Niger,NER,Africa,Western Africa,26312034.0
Niger,2049.777777777778,3.856,Niger,NER,Africa,Western Africa,26312034.0
Niger,2049.777777777778,3.845,Niger,NER,Africa,Western Africa,26312034.0
Niger,2049.777777777778,4.152,Niger,NER,Africa,Western Africa,26312034.0
Niger,2049.777777777778,4.122,Niger,NER,Africa,Western Africa,26312034.0
Nigeria,2101.9533333333334,4.788,Nigeria,NGA,Africa,Western Africa,223800000.0
Nigeria,2101.9533333333334,4.885,Nigeria,NGA,Africa,Western Africa,223800000.0
Nigeria,2101.9533333333334,4.881,Nigeria,NGA,Africa,Western Africa,223800000.0
Nigeria,2101.9533333333334,4.981,Nigeria,NGA,Africa,Western Africa,223800000.0
Nigeria,2101.9533333333334,4.552,Nigeria,NGA,Africa,Western Africa,223800000.0
Nigeria,2101.9533333333334,4.759,Nigeria,NGA,Africa,Western Africa,223800000.0
Nigeria,2101.9533333333334,4.724,Nigeria,NGA,Africa,Western Africa,223800000.0
Nigeria,2101.9533333333334,5.265,Nigeria,NGA,Africa,Western Africa,223800000.0
Nigeria,2101.9533333333334,5.155,Nigeria,NGA,Africa,Western Africa,223800000.0
Nigeria,2101.9533333333334,5.074,Nigeria,NGA,Africa,Western Africa,223800000.0
Nigeria,2101.9533333333334,4.875,Nigeria,NGA,Africa,Western Africa,223800000.0
Nigeria,2101.9533333333334,5.268,Nigeria,NGA,Africa,Western Africa,223800000.0
Nigeria,2101.9533333333334,5.248,Nigeria,NGA,Africa,Western Africa,223800000.0
Nigeria,2101.9533333333334,4.856,Nigeria,NGA,Africa,Western Africa,223800000.0
North Macedonia,2016.6822222222222,5.719,North Macedonia,MKD,Europe,Southeast Europe,1822612.0
North Macedonia,2016.6822222222222,5.503,North Macedonia,MKD,Europe,Southeast Europe,1822612.0
North Macedonia,2016.6822222222222,5.369,North Macedonia,MKD,Europe,Southeast Europe,1822612.0
North Macedonia,2016.6822222222222,5.254,North Macedonia,MKD,Europe,Southeast Europe,1822612.0
North Macedonia,2016.6822222222222,5.199,North Macedonia,MKD,Europe,Southeast Europe,1822612.0
North Macedonia,2016.6822222222222,5.101,North Macedonia,MKD,Europe,Southeast Europe,1822612.0
North Macedonia,2016.6822222222222,5.16,North Macedonia,MKD,Europe,Southeast Europe,1822612.0
North Macedonia,2016.6822222222222,5.274,North Macedonia,MKD,Europe,Southeast Europe,1822612.0
North Macedonia,2016.6822222222222,5.185,North Macedonia,MKD,Europe,Southeast Europe,1822612.0
North Macedonia,2016.6822222222222,5.175,North Macedonia,MKD,Europe,Southeast Europe,1822612.0
North Macedonia,2016.6822222222222,5.121,North Macedonia,MKD,Europe,Southeast Europe,1822612.0
North Macedonia,2016.6822222222222,5.007,North Macedonia,MKD,Europe,Southeast Europe,1822612.0
North Macedonia,2016.6822222222222,4.574,North Macedonia,MKD,Europe,Southeast Europe,1822612.0
North Macedonia,2016.6822222222222,4.369,North Macedonia,MKD,Europe,Southeast Europe,1822612.0
Norway,1420.3777777777777,7.242,Norway,NOR,Europe,Northern Europe,5606944.0
Norway,1420.3777777777777,7.262,Norway,NOR,Europe,Northern Europe,5606944.0
Norway,1420.3777777777777,7.302,Norway,NOR,Europe,Northern Europe,5606944.0
Norway,1420.3777777777777,7.315,Norway,NOR,Europe,Northern Europe,5606944.0
Norway,1420.3777777777777,7.365,Norway,NOR,Europe,Northern Europe,5606944.0
Norway,1420.3777777777777,7.392,Norway,NOR,Europe,Northern Europe,5606944.0
Norway,1420.3777777777777,7.488,Norway,NOR,Europe,Northern Europe,5606944.0
Norway,1420.3777777777777,7.554,Norway,NOR,Europe,Northern Europe,5606944.0
Norway,1420.3777777777777,7.594,Norway,NOR,Europe,Northern Europe,5606944.0
Norway,1420.3777777777777,7.537,Norway,NOR,Europe,Northern Europe,5606944.0
Norway,1420.3777777777777,7.498,Norway,NOR,Europe,Northern Europe,5606944.0
Norway,1420.3777777777777,7.522,Norway,NOR,Europe,Northern Europe,5606944.0
Norway,1420.3777777777777,7.655,Norway,NOR,Europe,Northern Europe,5606944.0
Norway,1420.3777777777777,7.524,Norway,NOR,Europe,Northern Europe,5606944.0
Oman,2287.4977777777776,6.197,Oman,OMN,Asia,Western Asia,5343630.0
Oman,2287.4977777777776,6.197,Oman,OMN,Asia,Western Asia,5343630.0
Oman,2287.4977777777776,6.853,Oman,OMN,Asia,Western Asia,5343630.0
Oman,2287.4977777777776,6.853,Oman,OMN,Asia,Western Asia,5343630.0
Pakistan,2422.432222222222,4.868,Pakistan,PAK,Asia,Southern Asia,241499431.0
Pakistan,2422.432222222222,4.768,Pakistan,PAK,Asia,Southern Asia,241499431.0
Pakistan,2422.432222222222,4.657,Pakistan,PAK,Asia,Southern Asia,241499431.0
Pakistan,2422.432222222222,4.555,Pakistan,PAK,Asia,Southern Asia,241499431.0
Pakistan,2422.432222222222,4.516,Pakistan,PAK,Asia,Southern Asia,241499431.0
Pakistan,2422.432222222222,4.934,Pakistan,PAK,Asia,Southern Asia,241499431.0
Pakistan,2422.432222222222,5.693,Pakistan,PAK,Asia,Southern Asia,241499431.0
Pakistan,2422.432222222222,5.653,Pakistan,PAK,Asia,Southern Asia,241499431.0
Pakistan,2422.432222222222,5.472,Pakistan,PAK,Asia,Southern Asia,241499431.0
Pakistan,2422.432222222222,5.269,Pakistan,PAK,Asia,Southern Asia,241499431.0
Pakistan,2422.432222222222,5.132,Pakistan,PAK,Asia,Southern Asia,241499431.0
Pakistan,2422.432222222222,5.194,Pakistan,PAK,Asia,Southern Asia,241499431.0
Pakistan,2422.432222222222,5.292,Pakistan,PAK,Asia,Southern Asia,241499431.0
Pakistan,2422.432222222222,5.149,Pakistan,PAK,Asia,Southern Asia,241499431.0
Paraguay,2074.161111111111,6.198,Paraguay,PRY,Americas,South America,6109644.0
Paraguay,2074.161111111111,6.172,Paraguay,PRY,Americas,South America,6109644.0
Paraguay,2074.161111111111,5.977,Paraguay,PRY,Americas,South America,6109644.0
Paraguay,2074.161111111111,5.738,Paraguay,PRY,Americas,South America,6109644.0
Paraguay,2074.161111111111,5.578,Paraguay,PRY,Americas,South America,6109644.0
Paraguay,2074.161111111111,5.653,Paraguay,PRY,Americas,South America,6109644.0
Paraguay,2074.161111111111,5.692,Paraguay,PRY,Americas,South America,6109644.0
Paraguay,2074.161111111111,5.743,Paraguay,PRY,Americas,South America,6109644.0
Paraguay,2074.161111111111,5.681,Paraguay,PRY,Americas,South America,6109644.0
Paraguay,2074.161111111111,5.493,Paraguay,PRY,Americas,South America,6109644.0
Paraguay,2074.161111111111,5.538,Paraguay,PRY,Americas,South America,6109644.0
Paraguay,2074.161111111111,5.878,Paraguay,PRY,Americas,South America,6109644.0
Paraguay,2074.161111111111,5.779,Paraguay,PRY,Americas,South America,6109644.0
Paraguay,2074.161111111111,5.398,Paraguay,PRY,Americas,South America,6109644.0
Peru,2122.3,5.974,Peru,PER,Americas,South America,34350244.0
Peru,2122.3,5.947,Peru,PER,Americas,South America,34350244.0
Peru,2122.3,5.841,Peru,PER,Americas,South America,34350244.0
Peru,2122.3,5.526,Peru,PER,Americas,South America,34350244.0
Peru,2122.3,5.559,Peru,PER,Americas,South America,34350244.0
Peru,2122.3,5.84,Peru,PER,Americas,South America,34350244.0
Peru,2122.3,5.797,Peru,PER,Americas,South America,34350244.0
Peru,2122.3,5.697,Peru,PER,Americas,South America,34350244.0
Peru,2122.3,5.663,Peru,PER,Americas,South America,34350244.0
Peru,2122.3,5.715,Peru,PER,Americas,South America,34350244.0
Peru,2122.3,5.743,Peru,PER,Americas,South America,34350244.0
Peru,2122.3,5.824,Peru,PER,Americas,South America,34350244.0
Peru,2122.3,5.776,Peru,PER,Americas,South America,34350244.0
Peru,2122.3,5.258,Peru,PER,Americas,South America,34350244.0
Philippines,2092.59,6.206,Philippines,PHL,Asia,South-Eastern Asia,114123600.0
Philippines,2092.59,6.107,Philippines,PHL,Asia,South-Eastern Asia,114123600.0
Philippines,2092.59,6.048,Philippines,PHL,Asia,South-Eastern Asia,114123600.0
Philippines,2092.59,5.523,Philippines,PHL,Asia,South-Eastern Asia,114123600.0
Philippines,2092.59,5.904,Philippines,PHL,Asia,South-Eastern Asia,114123600.0
Philippines,2092.59,5.88,Philippines,PHL,Asia,South-Eastern Asia,114123600.0
Philippines,2092.59,6.006,Philippines,PHL,Asia,South-Eastern Asia,114123600.0
Philippines,2092.59,5.631,Philippines,PHL,Asia,South-Eastern Asia,114123600.0
Philippines,2092.59,5.524,Philippines,PHL,Asia,South-Eastern Asia,114123600.0
Philippines,2092.59,5.43,Philippines,PHL,Asia,South-Eastern Asia,114123600.0
Philippines,2092.59,5.279,Philippines,PHL,Asia,South-Eastern Asia,114123600.0
Philippines,2092.59,5.073,Philippines,PHL,Asia,South-Eastern Asia,114123600.0
Philippines,2092.59,4.985,Philippines,PHL,Asia,South-Eastern Asia,114123600.0
Philippines,2092.59,4.825,Philippines,PHL,Asia,South-Eastern Asia,114123600.0
Poland,1809.83,6.768,Poland,POL,Europe,Central Europe,37392000.0
Poland,1809.83,6.673,Poland,POL,Europe,Central Europe,37392000.0
Poland,1809.83,6.442,Poland,POL,Europe,Central Europe,37392000.0
Poland,1809.83,6.26,Poland,POL,Europe,Central Europe,37392000.0
Poland,1809.83,6.123,Poland,POL,Europe,Central Europe,37392000.0
Poland,1809.83,6.166,Poland,POL,Europe,Central Europe,37392000.0
Poland,1809.83,6.186,Poland,POL,Europe,Central Europe,37392000.0
Poland,1809.83,6.182,Poland,POL,Europe,Central Europe,37392000.0
Poland,1809.83,6.123,Poland,POL,Europe,Central Europe,37392000.0
Poland,1809.83,5.973,Poland,POL,Europe,Central Europe,37392000.0
Poland,1809.83,5.835,Poland,POL,Europe,Central Europe,37392000.0
Poland,1809.83,5.791,Poland,POL,Europe,Central Europe,37392000.0
Poland,1809.83,5.822,Poland,POL,Europe,Central Europe,37392000.0
Poland,1809.83,5.803,Poland,POL,Europe,Central Europe,37392000.0
Portugal,1715.6622222222222,6.029,Portugal,PRT,Europe,Southern Europe,10749635.0
Portugal,1715.6622222222222,6.013,Portugal,PRT,Europe,Southern Europe,10749635.0
Portugal,1715.6622222222222,6.03,Portugal,PRT,Europe,Southern Europe,10749635.0
Portugal,1715.6622222222222,5.968,Portugal,PRT,Europe,Southern Europe,10749635.0
Portugal,1715.6622222222222,6.016,Portugal,PRT,Europe,Southern Europe,10749635.0
Portugal,1715.6622222222222,5.929,Portugal,PRT,Europe,Southern Europe,10749635.0
Portugal,1715.6622222222222,5.911,Portugal,PRT,Europe,Southern Europe,10749635.0
Portugal,1715.6622222222222,5.693,Portugal,PRT,Europe,Southern Europe,10749635.0
Portugal,1715.6622222222222,5.41,Portugal,PRT,Europe,Southern Europe,10749635.0
Portugal,1715.6622222222222,5.195,Portugal,PRT,Europe,Southern Europe,10749635.0
Portugal,1715.6622222222222,5.123,Portugal,PRT,Europe,Southern Europe,10749635.0
Portugal,1715.6622222222222,5.102,Portugal,PRT,Europe,Southern Europe,10749635.0
Portugal,1715.6622222222222,5.101,Portugal,PRT,Europe,Southern Europe,10749635.0
Portugal,1715.6622222222222,5.327,Portugal,PRT,Europe,Southern Europe,10749635.0
Qatar,2511.2544444444447,6.374,Qatar,QAT,Asia,Western Asia,3173024.0
Qatar,2511.2544444444447,6.374,Qatar,QAT,Asia,Western Asia,3173024.0
Qatar,2511.2544444444447,6.375,Qatar,QAT,Asia,Western Asia,3173024.0
Qatar,2511.2544444444447,6.375,Qatar,QAT,Asia,Western Asia,3173024.0
Qatar,2511.2544444444447,6.611,Qatar,QAT,Asia,Western Asia,3173024.0
Qatar,2511.2544444444447,6.666,Qatar,QAT,Asia,Western Asia,3173024.0
Qatar,2511.2544444444447,6.569,Qatar,QAT,Asia,Western Asia,3173024.0
Romania,1797.6466666666665,6.629,Romania,ROU,Europe,Southeast Europe,19036031.0
Romania,1797.6466666666665,6.563,Romania,ROU,Europe,Southeast Europe,19036031.0
Romania,1797.6466666666665,6.491,Romania,ROU,Europe,Southeast Europe,19036031.0
Romania,1797.6466666666665,6.589,Romania,ROU,Europe,Southeast Europe,19036031.0
Romania,1797.6466666666665,6.477,Romania,ROU,Europe,Southeast Europe,19036031.0
Romania,1797.6466666666665,6.14,Romania,ROU,Europe,Southeast Europe,19036031.0
Romania,1797.6466666666665,6.124,Romania,ROU,Europe,Southeast Europe,19036031.0
Romania,1797.6466666666665,6.07,Romania,ROU,Europe,Southeast Europe,19036031.0
Romania,1797.6466666666665,5.945,Romania,ROU,Europe,Southeast Europe,19036031.0
Romania,1797.6466666666665,5.825,Romania,ROU,Europe,Southeast Europe,19036031.0
Romania,1797.6466666666665,5.528,Romania,ROU,Europe,Southeast Europe,19036031.0
Romania,1797.6466666666665,5.124,Romania,ROU,Europe,Southeast Europe,19036031.0
Romania,1797.6466666666665,5.033,Romania,ROU,Europe,Southeast Europe,19036031.0
Romania,1797.6466666666665,5.178,Romania,ROU,Europe,Southeast Europe,19036031.0
Rwanda,1615.7155555555555,3.268,Rwanda,RWA,Africa,Eastern Africa,14104969.0
Rwanda,1615.7155555555555,3.415,Rwanda,RWA,Africa,Eastern Africa,14104969.0
Rwanda,1615.7155555555555,3.312,Rwanda,RWA,Africa,Eastern Africa,14104969.0
Rwanda,1615.7155555555555,3.334,Rwanda,RWA,Africa,Eastern Africa,14104969.0
Rwanda,1615.7155555555555,3.408,Rwanda,RWA,Africa,Eastern Africa,14104969.0
Rwanda,1615.7155555555555,3.471,Rwanda,RWA,Africa,Eastern Africa,14104969.0
Rwanda,1615.7155555555555,3.515,Rwanda,RWA,Africa,Eastern Africa,14104969.0
Rwanda,1615.7155555555555,3.465,Rwanda,RWA,Africa,Eastern Africa,14104969.0
Rwanda,1615.7155555555555,3.715,Rwanda,RWA,Africa,Eastern Africa,14104969.0
Rwanda,1615.7155555555555,4.204,Rwanda,RWA,Africa,Eastern Africa,14104969.0
Saudi Arabia,2022.13,6.817,Saudi Arabia,SAU,Asia,Western Asia,35300280.0
Saudi Arabia,2022.13,6.6,Saudi Arabia,SAU,Asia,Western Asia,35300280.0
Saudi Arabia,2022.13,6.594,Saudi Arabia,SAU,Asia,Western Asia,35300280.0
Saudi Arabia,2022.13,6.463,Saudi Arabia,SAU,Asia,Western Asia,35300280.0
Saudi Arabia,2022.13,6.523,Saudi Arabia,SAU,Asia,Western Asia,35300280.0
Saudi Arabia,2022.13,6.494,Saudi Arabia,SAU,Asia,Western Asia,35300280.0
Saudi Arabia,2022.13,6.406,Saudi Arabia,SAU,Asia,Western Asia,35300280.0
Saudi Arabia,2022.13,6.375,Saudi Arabia,SAU,Asia,Western Asia,35300280.0
Saudi Arabia,2022.13,6.371,Saudi Arabia,SAU,Asia,Western Asia,35300280.0
Saudi Arabia,2022.13,6.344,Saudi Arabia,SAU,Asia,Western Asia,35300280.0
Saudi Arabia,2022.13,6.379,Saudi Arabia,SAU,Asia,Western Asia,35300280.0
Saudi Arabia,2022.13,6.411,Saudi Arabia,SAU,Asia,Western Asia,35300280.0
Saudi Arabia,2022.13,6.48,Saudi Arabia,SAU,Asia,Western Asia,35300280.0
Saudi Arabia,2022.13,6.597,Saudi Arabia,SAU,Asia,Western Asia,35300280.0
Senegal,2208.374444444444,4.787,Senegal,SEN,Africa,Western Africa,18593258.0
Senegal,2208.374444444444,4.856,Senegal,SEN,Africa,Western Africa,18593258.0
Senegal,2208.374444444444,4.969,Senegal,SEN,Africa,Western Africa,18593258.0
Senegal,2208.374444444444,4.855,Senegal,SEN,Africa,Western Africa,18593258.0
Senegal,2208.374444444444,5.046,Senegal,SEN,Africa,Western Africa,18593258.0
Senegal,2208.374444444444,5.132,Senegal,SEN,Africa,Western Africa,18593258.0
Senegal,2208.374444444444,4.981,Senegal,SEN,Africa,Western Africa,18593258.0
Senegal,2208.374444444444,4.681,Senegal,SEN,Africa,Western Africa,18593258.0
Senegal,2208.374444444444,4.631,Senegal,SEN,Africa,Western Africa,18593258.0
Senegal,2208.374444444444,4.535,Senegal,SEN,Africa,Western Africa,18593258.0
Senegal,2208.374444444444,4.219,Senegal,SEN,Africa,Western Africa,18593258.0
Senegal,2208.374444444444,3.904,Senegal,SEN,Africa,Western Africa,18593258.0
Senegal,2208.374444444444,3.959,Senegal,SEN,Africa,Western Africa,18593258.0
Senegal,2208.374444444444,4.414,Senegal,SEN,Africa,Western Africa,18593258.0
Serbia,2020.7866666666669,6.691,Serbia,SRB,Europe,Southeast Europe,6567783.0
Serbia,2020.7866666666669,6.606,Serbia,SRB,Europe,Southeast Europe,6567783.0
Serbia,2020.7866666666669,6.411,Serbia,SRB,Europe,Southeast Europe,6567783.0
Serbia,2020.7866666666669,6.144,Serbia,SRB,Europe,Southeast Europe,6567783.0
Serbia,2020.7866666666669,6.178,Serbia,SRB,Europe,Southeast Europe,6567783.0
Serbia,2020.7866666666669,6.078,Serbia,SRB,Europe,Southeast Europe,6567783.0
Serbia,2020.7866666666669,5.778,Serbia,SRB,Europe,Southeast Europe,6567783.0
Serbia,2020.7866666666669,5.603,Serbia,SRB,Europe,Southeast Europe,6567783.0
Serbia,2020.7866666666669,5.398,Serbia,SRB,Europe,Southeast Europe,6567783.0
Serbia,2020.7866666666669,5.395,Serbia,SRB,Europe,Southeast Europe,6567783.0
Serbia,2020.7866666666669,5.177,Serbia,SRB,Europe,Southeast Europe,6567783.0
Serbia,2020.7866666666669,5.123,Serbia,SRB,Europe,Southeast Europe,6567783.0
Serbia,2020.7866666666669,4.813,Serbia,SRB,Europe,Southeast Europe,6567783.0
Serbia,2020.7866666666669,4.564,Serbia,SRB,Europe,Southeast Europe,6567783.0
Singapore,2313.9055555555556,6.585,Singapore,SGP,Asia,South-Eastern Asia,6110200.0
Singapore,2313.9055555555556,6.565,Singapore,SGP,Asia,South-Eastern Asia,6110200.0
Singapore,2313.9055555555556,6.523,Singapore,SGP,Asia,South-Eastern Asia,6110200.0
Singapore,2313.9055555555556,6.587,Singapore,SGP,Asia,South-Eastern Asia,6110200.0
Singapore,2313.9055555555556,6.48,Singapore,SGP,Asia,South-Eastern Asia,6110200.0
Singapore,2313.9055555555556,6.377,Singapore,SGP,Asia,South-Eastern Asia,6110200.0
Singapore,2313.9055555555556,6.377,Singapore,SGP,Asia,South-Eastern Asia,6110200.0
Singapore,2313.9055555555556,6.262,Singapore,SGP,Asia,South-Eastern Asia,6110200.0
Singapore,2313.9055555555556,6.343,Singapore,SGP,Asia,South-Eastern Asia,6110200.0
Singapore,2313.9055555555556,6.572,Singapore,SGP,Asia,South-Eastern Asia,6110200.0
Singapore,2313.9055555555556,6.739,Singapore,SGP,Asia,South-Eastern Asia,6110200.0
Singapore,2313.9055555555556,6.798,Singapore,SGP,Asia,South-Eastern Asia,6110200.0
Singapore,2313.9055555555556,6.546,Singapore,SGP,Asia,South-Eastern Asia,6110200.0
Singapore,2313.9055555555556,6.549,Singapore,SGP,Asia,South-Eastern Asia,6110200.0
Slovakia,1665.3966666666665,6.255,Slovakia,SVK,Europe,Central Europe,5413813.0
Slovakia,1665.3966666666665,6.221,Slovakia,SVK,Europe,Central Europe,5413813.0
Slovakia,1665.3966666666665,6.257,Slovakia,SVK,Europe,Central Europe,5413813.0
Slovakia,1665.3966666666665,6.469,Slovakia,SVK,Europe,Central Europe,5413813.0
Slovakia,1665.3966666666665,6.391,Slovakia,SVK,Europe,Central Europe,5413813.0
Slovakia,1665.3966666666665,6.331,Slovakia,SVK,Europe,Central Europe,5413813.0
Slovakia,1665.3966666666665,6.281,Slovakia,SVK,Europe,Central Europe,5413813.0
Slovakia,1665.3966666666665,6.198,Slovakia,SVK,Europe,Central Europe,5413813.0
Slovakia,1665.3966666666665,6.173,Slovakia,SVK,Europe,Central Europe,5413813.0
Slovakia,1665.3966666666665,6.098,Slovakia,SVK,Europe,Central Europe,5413813.0
Slovakia,1665.3966666666665,6.078,Slovakia,SVK,Europe,Central Europe,5413813.0
Slovakia,1665.3966666666665,5.995,Slovakia,SVK,Europe,Central Europe,5413813.0
Slovakia,1665.3966666666665,5.969,Slovakia,SVK,Europe,Central Europe,5413813.0
Slovakia,1665.3966666666665,5.657,Slovakia,SVK,Europe,Central Europe,5413813.0
Slovenia,1609.9811111111112,6.868,Slovenia,SVN,Europe,Central Europe,2130638.0
Slovenia,1609.9811111111112,6.792,Slovenia,SVN,Europe,Central Europe,2130638.0
Slovenia,1609.9811111111112,6.743,Slovenia,SVN,Europe,Central Europe,2130638.0
Slovenia,1609.9811111111112,6.65,Slovenia,SVN,Europe,Central Europe,2130638.0
Slovenia,1609.9811111111112,6.63,Slovenia,SVN,Europe,Central Europe,2130638.0
Slovenia,1609.9811111111112,6.461,Slovenia,SVN,Europe,Central Europe,2130638.0
Slovenia,1609.9811111111112,6.363,Slovenia,SVN,Europe,Central Europe,2130638.0
Slovenia,1609.9811111111112,6.118,Slovenia,SVN,Europe,Central Europe,2130638.0
Slovenia,1609.9811111111112,5.948,Slovenia,SVN,Europe,Central Europe,2130638.0
Slovenia,1609.9811111111112,5.758,Slovenia,SVN,Europe,Central Europe,2130638.0
Slovenia,1609.9811111111112,5.768,Slovenia,SVN,Europe,Central Europe,2130638.0
Slovenia,1609.9811111111112,5.848,Slovenia,SVN,Europe,Central Europe,2130638.0
Slovenia,1609.9811111111112,6.06,Slovenia,SVN,Europe,Central Europe,2130638.0
Slovenia,1609.9811111111112,5.922,Slovenia,SVN,Europe,Central Europe,2130638.0
South Africa,2175.6825,5.009,South Africa,ZAF,Africa,Southern Africa,63100945.0
South Africa,2175.6825,5.213,South Africa,ZAF,Africa,Southern Africa,63100945.0
South Africa,2175.6825,5.422,South Africa,ZAF,Africa,Southern Africa,63100945.0
South Africa,2175.6825,5.275,South Africa,ZAF,Africa,Southern Africa,63100945.0
South Africa,2175.6825,5.194,South Africa,ZAF,Africa,Southern Africa,63100945.0
South Africa,2175.6825,4.956,South Africa,ZAF,Africa,Southern Africa,63100945.0
South Africa,2175.6825,4.814,South Africa,ZAF,Africa,Southern Africa,63100945.0
South Africa,2175.6825,4.722,South Africa,ZAF,Africa,Southern Africa,63100945.0
South Africa,2175.6825,4.724,South Africa,ZAF,Africa,Southern Africa,63100945.0
South Africa,2175.6825,4.829,South Africa,ZAF,Africa,Southern Africa,63100945.0
South Africa,2175.6825,4.459,South Africa,ZAF,Africa,Southern Africa,63100945.0
South Africa,2175.6825,4.642,South Africa,ZAF,Africa,Southern Africa,63100945.0
South Africa,2175.6825,4.963,South Africa,ZAF,Africa,Southern Africa,63100945.0
South Africa,2175.6825,5.101,South Africa,ZAF,Africa,Southern Africa,63100945.0
Spain,1659.4333333333334,6.54,Spain,ESP,Europe,Southern Europe,49315949.0
Spain,1659.4333333333334,6.466,Spain,ESP,Europe,Southern Europe,49315949.0
Spain,1659.4333333333334,6.421,Spain,ESP,Europe,Southern Europe,49315949.0
Spain,1659.4333333333334,6.436,Spain,ESP,Europe,Southern Europe,49315949.0
Spain,1659.4333333333334,6.476,Spain,ESP,Europe,Southern Europe,49315949.0
Spain,1659.4333333333334,6.491,Spain,ESP,Europe,Southern Europe,49315949.0
Spain,1659.4333333333334,6.401,Spain,ESP,Europe,Southern Europe,49315949.0
Spain,1659.4333333333334,6.354,Spain,ESP,Europe,Southern Europe,49315949.0
Spain,1659.4333333333334,6.31,Spain,ESP,Europe,Southern Europe,49315949.0
Spain,1659.4333333333334,6.403,Spain,ESP,Europe,Southern Europe,49315949.0
Spain,1659.4333333333334,6.361,Spain,ESP,Europe,Southern Europe,49315949.0
Spain,1659.4333333333334,6.329,Spain,ESP,Europe,Southern Europe,49315949.0
Spain,1659.4333333333334,6.322,Spain,ESP,Europe,Southern Europe,49315949.0
Spain,1659.4333333333334,6.761,Spain,ESP,Europe,Southern Europe,49315949.0
Sri Lanka,2093.3166666666666,4.013,Sri Lanka,LKA,Asia,Southern Asia,21763170.0
Sri Lanka,2093.3166666666666,3.891,Sri Lanka,LKA,Asia,Southern Asia,21763170.0
Sri Lanka,2093.3166666666666,3.898,Sri Lanka,LKA,Asia,Southern Asia,21763170.0
Sri Lanka,2093.3166666666666,4.442,Sri Lanka,LKA,Asia,Southern Asia,21763170.0
Sri Lanka,2093.3166666666666,4.362,Sri Lanka,LKA,Asia,Southern Asia,21763170.0
